,playlist_name,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
72,dance,0.021,https://api.spotify.com/v1/audio-analysis/0SqqAgdovOE24BzxIClpjw,0.86,172127,0.758,0SqqAgdovOE24BzxIClpjw,6.54e-05,11,0.344,-5.16,1,0.0695,['tempo'],4,https://api.spotify.com/v1/tracks/0SqqAgdovOE24BzxIClpjw,['type'],spotify:track:0SqqAgdovOE24BzxIClpjw,0.453
73,dance,0.6,https://api.spotify.com/v1/audio-analysis/2TH65lNHgvLxCKXM3apjxI,0.61,250534,0.624,2TH65lNHgvLxCKXM3apjxI,2.12e-06,2,0.243,-4.773,1,0.309,['tempo'],4,https://api.spotify.com/v1/tracks/2TH65lNHgvLxCKXM3apjxI,['type'],spotify:track:2TH65lNHgvLxCKXM3apjxI,0.244
74,dance,0.0853,https://api.spotify.com/v1/audio-analysis/5zzbORcD0GwLY0wQHP1Xs1,0.731,186693,0.787,5zzbORcD0GwLY0wQHP1Xs1,0.0,4,0.316,-5.26,0,0.0721,['tempo'],4,https://api.spotify.com/v1/tracks/5zzbORcD0GwLY0wQHP1Xs1,['type'],spotify:track:5zzbORcD0GwLY0wQHP1Xs1,0.393
75,dance,0.763,https://api.spotify.com/v1/audio-analysis/4lCqM3KkNn8aj7biJaa58o,0.532,206465,0.486,4lCqM3KkNn8aj7biJaa58o,1.18e-06,6,0.16,-9.724,0,0.0472,['tempo'],4,https://api.spotify.com/v1/tracks/4lCqM3KkNn8aj7biJaa58o,['type'],spotify:track:4lCqM3KkNn8aj7biJaa58o,0.446
76,dance,0.641,https://api.spotify.com/v1/audio-analysis/4La1Ju5vNSMVt1QiVpOgkp,0.698,251640,0.328,4La1Ju5vNSMVt1QiVpOgkp,0.00118,5,0.347,-9.508,1,0.0361,['tempo'],4,https://api.spotify.com/v1/tracks/4La1Ju5vNSMVt1QiVpOgkp,['type'],spotify:track:4La1Ju5vNSMVt1QiVpOgkp,0.459
77,dance,0.213,https://api.spotify.com/v1/audio-analysis/1RouRzlg8OKFeqc6LvdxmB,0.766,230000,0.756,1RouRzlg8OKFeqc6LvdxmB,0.0,5,0.349,-5.861,1,0.132,['tempo'],4,https://api.spotify.com/v1/tracks/1RouRzlg8OKFeqc6LvdxmB,['type'],spotify:track:1RouRzlg8OKFeqc6LvdxmB,0.716
78,dance,0.706,https://api.spotify.com/v1/audio-analysis/01OOLvNYxeSttThtUj8Mor,0.558,205413,0.558,01OOLvNYxeSttThtUj8Mor,6.83e-05,4,0.27,-10.455,1,0.0367,['tempo'],3,https://api.spotify.com/v1/tracks/01OOLvNYxeSttThtUj8Mor,['type'],spotify:track:01OOLvNYxeSttThtUj8Mor,0.524
79,dance,0.133,https://api.spotify.com/v1/audio-analysis/6dRjQxGUFZRY3ydat2JSu7,0.619,206920,0.556,6dRjQxGUFZRY3ydat2JSu7,0.0,0,0.594,-7.687,1,0.0806,['tempo'],4,https://api.spotify.com/v1/tracks/6dRjQxGUFZRY3ydat2JSu7,['type'],spotify:track:6dRjQxGUFZRY3ydat2JSu7,0.566
80,dance,0.226,https://api.spotify.com/v1/audio-analysis/5UqzRN9qi2oxmKWff9oIRC,0.504,192680,0.857,5UqzRN9qi2oxmKWff9oIRC,4.61e-05,1,0.114,-5.221,0,0.339,['tempo'],4,https://api.spotify.com/v1/tracks/5UqzRN9qi2oxmKWff9oIRC,['type'],spotify:track:5UqzRN9qi2oxmKWff9oIRC,0.681
81,dance,0.0282,https://api.spotify.com/v1/audio-analysis/24HPkbkXJsIFC4eyg63zgQ,0.873,255613,0.582,24HPkbkXJsIFC4eyg63zgQ,0.0699,5,0.182,-9.901,1,0.047,['tempo'],4,https://api.spotify.com/v1/tracks/24HPkbkXJsIFC4eyg63zgQ,['type'],spotify:track:24HPkbkXJsIFC4eyg63zgQ,0.77
82,dance,0.248,https://api.spotify.com/v1/audio-analysis/6Zf1lF3uGZDhEp7DhbkDMh,0.777,152655,0.726,6Zf1lF3uGZDhEp7DhbkDMh,0.00429,2,0.152,-6.85,1,0.155,['tempo'],4,https://api.spotify.com/v1/tracks/6Zf1lF3uGZDhEp7DhbkDMh,['type'],spotify:track:6Zf1lF3uGZDhEp7DhbkDMh,0.408
83,dance,0.0224,https://api.spotify.com/v1/audio-analysis/72zIMW5suBCXo0hupWs9YB,0.543,194640,0.752,72zIMW5suBCXo0hupWs9YB,0.0,0,0.0683,-9.986,1,0.101,['tempo'],4,https://api.spotify.com/v1/tracks/72zIMW5suBCXo0hupWs9YB,['type'],spotify:track:72zIMW5suBCXo0hupWs9YB,0.904
84,dance,0.00539,https://api.spotify.com/v1/audio-analysis/7lSDCrF11sdTVfjbAQVZE8,0.526,163240,0.9,7lSDCrF11sdTVfjbAQVZE8,4.12e-05,2,0.14,-6.815,1,0.0545,['tempo'],4,https://api.spotify.com/v1/tracks/7lSDCrF11sdTVfjbAQVZE8,['type'],spotify:track:7lSDCrF11sdTVfjbAQVZE8,0.883
85,dance,0.259,https://api.spotify.com/v1/audio-analysis/5qPDYV14t6z1G4UjP6i7H6,0.626,229433,0.565,5qPDYV14t6z1G4UjP6i7H6,2.04e-06,1,0.139,-7.221,0,0.193,['tempo'],4,https://api.spotify.com/v1/tracks/5qPDYV14t6z1G4UjP6i7H6,['type'],spotify:track:5qPDYV14t6z1G4UjP6i7H6,0.546
86,dance,0.299,https://api.spotify.com/v1/audio-analysis/4CpkKi23V5U6fd419XNQnG,0.793,230787,0.778,4CpkKi23V5U6fd419XNQnG,0.0,9,0.103,-5.731,1,0.0519,['tempo'],4,https://api.spotify.com/v1/tracks/4CpkKi23V5U6fd419XNQnG,['type'],spotify:track:4CpkKi23V5U6fd419XNQnG,0.755
87,dance,0.0617,https://api.spotify.com/v1/audio-analysis/7sKDftgGirHWTVFMtJoDoh,0.811,171133,0.797,7sKDftgGirHWTVFMtJoDoh,0.0,5,0.112,-5.428,1,0.165,['tempo'],4,https://api.spotify.com/v1/tracks/7sKDftgGirHWTVFMtJoDoh,['type'],spotify:track:7sKDftgGirHWTVFMtJoDoh,0.541
88,dance,0.409,https://api.spotify.com/v1/audio-analysis/6ARbqGM8t1AYwZMMHQ8E8t,0.62,162027,0.604,6ARbqGM8t1AYwZMMHQ8E8t,0.0,7,0.133,-12.134,1,0.0326,['tempo'],4,https://api.spotify.com/v1/tracks/6ARbqGM8t1AYwZMMHQ8E8t,['type'],spotify:track:6ARbqGM8t1AYwZMMHQ8E8t,0.883
89,dance,0.173,https://api.spotify.com/v1/audio-analysis/3Ti0GdlrotgwsAVBBugv0I,0.848,251573,0.666,3Ti0GdlrotgwsAVBBugv0I,0.000699,0,0.129,-6.547,1,0.274,['tempo'],4,https://api.spotify.com/v1/tracks/3Ti0GdlrotgwsAVBBugv0I,['type'],spotify:track:3Ti0GdlrotgwsAVBBugv0I,0.744
90,dance,0.302,https://api.spotify.com/v1/audio-analysis/2l5lhww0jBv7GqPrPvczcG,0.439,288575,0.696,2l5lhww0jBv7GqPrPvczcG,3.2e-05,11,0.228,-8.702,1,0.104,['tempo'],4,https://api.spotify.com/v1/tracks/2l5lhww0jBv7GqPrPvczcG,['type'],spotify:track:2l5lhww0jBv7GqPrPvczcG,0.787
91,dance,0.546,https://api.spotify.com/v1/audio-analysis/1KT649S37GS5WE9Zwxvwoe,0.453,260000,0.501,1KT649S37GS5WE9Zwxvwoe,5.6e-06,4,0.114,-10.21,1,0.121,['tempo'],4,https://api.spotify.com/v1/tracks/1KT649S37GS5WE9Zwxvwoe,['type'],spotify:track:1KT649S37GS5WE9Zwxvwoe,0.691
92,dance,0.236,https://api.spotify.com/v1/audio-analysis/7FlReBC44GnInjFmV8ugeG,0.724,231253,0.864,7FlReBC44GnInjFmV8ugeG,0.0,0,0.178,-5.407,1,0.0725,['tempo'],4,https://api.spotify.com/v1/tracks/7FlReBC44GnInjFmV8ugeG,['type'],spotify:track:7FlReBC44GnInjFmV8ugeG,0.595
93,dance,0.706,https://api.spotify.com/v1/audio-analysis/4ibxmEgdIWYAQjXl0ivFmW,0.552,176471,0.656,4ibxmEgdIWYAQjXl0ivFmW,1.25e-05,10,0.0744,-4.941,1,0.204,['tempo'],3,https://api.spotify.com/v1/tracks/4ibxmEgdIWYAQjXl0ivFmW,['type'],spotify:track:4ibxmEgdIWYAQjXl0ivFmW,0.804
94,dance,0.251,https://api.spotify.com/v1/audio-analysis/7MtpW10epOD3sUtURL5ZDu,0.707,145860,0.866,7MtpW10epOD3sUtURL5ZDu,2.5e-06,6,0.263,-3.612,0,0.0354,['tempo'],4,https://api.spotify.com/v1/tracks/7MtpW10epOD3sUtURL5ZDu,['type'],spotify:track:7MtpW10epOD3sUtURL5ZDu,0.768
95,dance,0.0252,https://api.spotify.com/v1/audio-analysis/4C7Ss9bTPOWJMh3rarF1mN,0.65,206493,0.9,4C7Ss9bTPOWJMh3rarF1mN,0.0,1,0.176,-4.099,0,0.374,['tempo'],4,https://api.spotify.com/v1/tracks/4C7Ss9bTPOWJMh3rarF1mN,['type'],spotify:track:4C7Ss9bTPOWJMh3rarF1mN,0.659
96,dance,0.53,https://api.spotify.com/v1/audio-analysis/6fTdcGsjxlAD9PSkoPaLMX,0.511,226014,0.596,6fTdcGsjxlAD9PSkoPaLMX,0.0,0,0.0798,-6.56,1,0.224,['tempo'],4,https://api.spotify.com/v1/tracks/6fTdcGsjxlAD9PSkoPaLMX,['type'],spotify:track:6fTdcGsjxlAD9PSkoPaLMX,0.554
97,dance,0.114,https://api.spotify.com/v1/audio-analysis/5fybLNY2eBRnEGg8SUW6yk,0.934,243587,0.649,5fybLNY2eBRnEGg8SUW6yk,1.71e-06,7,0.0807,-6.465,1,0.266,['tempo'],4,https://api.spotify.com/v1/tracks/5fybLNY2eBRnEGg8SUW6yk,['type'],spotify:track:5fybLNY2eBRnEGg8SUW6yk,0.685
98,dance,0.145,https://api.spotify.com/v1/audio-analysis/7KwZNVEaqikRSBSpyhXK2j,0.901,229827,0.697,7KwZNVEaqikRSBSpyhXK2j,0.0,9,0.287,-3.439,1,0.28,['tempo'],4,https://api.spotify.com/v1/tracks/7KwZNVEaqikRSBSpyhXK2j,['type'],spotify:track:7KwZNVEaqikRSBSpyhXK2j,0.67
99,dance,0.0128,https://api.spotify.com/v1/audio-analysis/02M6vucOvmRfMxTXDUwRXu,0.747,213507,0.705,02M6vucOvmRfMxTXDUwRXu,0.0,9,0.126,-5.137,0,0.126,['tempo'],4,https://api.spotify.com/v1/tracks/02M6vucOvmRfMxTXDUwRXu,['type'],spotify:track:02M6vucOvmRfMxTXDUwRXu,0.56
100,dance,0.271,https://api.spotify.com/v1/audio-analysis/5TmgLf3eXrAAfNIk5bURJL,0.781,205385,0.705,5TmgLf3eXrAAfNIk5bURJL,0.0,5,0.363,-5.172,0,0.363,['tempo'],4,https://api.spotify.com/v1/tracks/5TmgLf3eXrAAfNIk5bURJL,['type'],spotify:track:5TmgLf3eXrAAfNIk5bURJL,0.726
101,dance,0.033,https://api.spotify.com/v1/audio-analysis/1ixbwbeBi5ufN4noUKmW5a,0.447,205200,0.848,1ixbwbeBi5ufN4noUKmW5a,7.46e-05,2,0.65,-6.175,1,0.222,['tempo'],4,https://api.spotify.com/v1/tracks/1ixbwbeBi5ufN4noUKmW5a,['type'],spotify:track:1ixbwbeBi5ufN4noUKmW5a,0.485
102,dance,0.00417,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,0.727,219493,0.937,03UrZgTINDqvnUMbbIMhql,0.0,11,0.091,-2.871,0,0.286,['tempo'],4,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,['type'],spotify:track:03UrZgTINDqvnUMbbIMhql,0.749
103,dance,0.00532,https://api.spotify.com/v1/audio-analysis/6g0Orsxv6glTJCt4cHsRsQ,0.896,206080,0.621,6g0Orsxv6glTJCt4cHsRsQ,0.0,5,0.196,-6.857,0,0.237,['tempo'],4,https://api.spotify.com/v1/tracks/6g0Orsxv6glTJCt4cHsRsQ,['type'],spotify:track:6g0Orsxv6glTJCt4cHsRsQ,0.818
104,dance,0.0396,https://api.spotify.com/v1/audio-analysis/4Egb5xP6cniUx0kgZd5zLB,0.887,159800,0.581,4Egb5xP6cniUx0kgZd5zLB,0.000198,11,0.0788,-7.632,0,0.172,['tempo'],4,https://api.spotify.com/v1/tracks/4Egb5xP6cniUx0kgZd5zLB,['type'],spotify:track:4Egb5xP6cniUx0kgZd5zLB,0.786
105,,0.861,https://api.spotify.com/v1/audio-analysis/5ef1nE4FJKGo6SD9MlexLe,0.626,177840,0.255,5ef1nE4FJKGo6SD9MlexLe,0.0,4,0.339,-12.726,1,0.0297,['tempo'],3,https://api.spotify.com/v1/tracks/5ef1nE4FJKGo6SD9MlexLe,['type'],spotify:track:5ef1nE4FJKGo6SD9MlexLe,0.492
106,,0.783,https://api.spotify.com/v1/audio-analysis/6BCC7xeXeKJIq9ZbXH5V30,0.475,266413,0.251,6BCC7xeXeKJIq9ZbXH5V30,2.5e-05,4,0.0881,-10.399,0,0.0441,['tempo'],4,https://api.spotify.com/v1/tracks/6BCC7xeXeKJIq9ZbXH5V30,['type'],spotify:track:6BCC7xeXeKJIq9ZbXH5V30,0.131
107,,0.981,https://api.spotify.com/v1/audio-analysis/75QoXqTlvBwuITzow9egCB,0.262,268867,0.321,75QoXqTlvBwuITzow9egCB,0.868,3,0.173,-12.41,1,0.0344,['tempo'],4,https://api.spotify.com/v1/tracks/75QoXqTlvBwuITzow9egCB,['type'],spotify:track:75QoXqTlvBwuITzow9egCB,0.258
108,,0.384,https://api.spotify.com/v1/audio-analysis/1DR2KXb0UvibcLsdDGVwwt,0.717,204280,0.707,1DR2KXb0UvibcLsdDGVwwt,0.000117,4,0.161,-9.495,1,0.0628,['tempo'],4,https://api.spotify.com/v1/tracks/1DR2KXb0UvibcLsdDGVwwt,['type'],spotify:track:1DR2KXb0UvibcLsdDGVwwt,0.206
109,,0.411,https://api.spotify.com/v1/audio-analysis/3Zgn02pgNXECF9i0vpAaN4,0.514,140467,0.345,3Zgn02pgNXECF9i0vpAaN4,1.32e-06,6,0.148,-10.057,1,0.0314,['tempo'],4,https://api.spotify.com/v1/tracks/3Zgn02pgNXECF9i0vpAaN4,['type'],spotify:track:3Zgn02pgNXECF9i0vpAaN4,0.214
110,,0.684,https://api.spotify.com/v1/audio-analysis/6MY1xABxoZATrEr4FeUhEM,0.34,312067,0.144,6MY1xABxoZATrEr4FeUhEM,0.00112,5,0.101,-14.502,1,0.0419,['tempo'],4,https://api.spotify.com/v1/tracks/6MY1xABxoZATrEr4FeUhEM,['type'],spotify:track:6MY1xABxoZATrEr4FeUhEM,0.147
111,,0.222,https://api.spotify.com/v1/audio-analysis/7FpRYdpA3Qg3c0Q1ZXN905,0.604,246733,0.296,7FpRYdpA3Qg3c0Q1ZXN905,0.00114,9,0.0994,-11.74,1,0.0334,['tempo'],4,https://api.spotify.com/v1/tracks/7FpRYdpA3Qg3c0Q1ZXN905,['type'],spotify:track:7FpRYdpA3Qg3c0Q1ZXN905,0.285
112,,0.824,https://api.spotify.com/v1/audio-analysis/3FQSR35fua2khlutsWBY21,0.566,402141,0.401,3FQSR35fua2khlutsWBY21,0.842,7,0.11,-11.098,1,0.0255,['tempo'],4,https://api.spotify.com/v1/tracks/3FQSR35fua2khlutsWBY21,['type'],spotify:track:3FQSR35fua2khlutsWBY21,0.273
113,,0.703,https://api.spotify.com/v1/audio-analysis/31nItlXwgCCFpttS50Rbxf,0.341,288133,0.234,31nItlXwgCCFpttS50Rbxf,0.000674,8,0.108,-12.307,1,0.0423,['tempo'],3,https://api.spotify.com/v1/tracks/31nItlXwgCCFpttS50Rbxf,['type'],spotify:track:31nItlXwgCCFpttS50Rbxf,0.167
114,,0.196,https://api.spotify.com/v1/audio-analysis/5YlhFrPeFdcpfwND0sSKQR,0.404,284507,0.629,5YlhFrPeFdcpfwND0sSKQR,0.0393,6,0.125,-5.315,0,0.0487,['tempo'],3,https://api.spotify.com/v1/tracks/5YlhFrPeFdcpfwND0sSKQR,['type'],spotify:track:5YlhFrPeFdcpfwND0sSKQR,0.267
115,,0.716,https://api.spotify.com/v1/audio-analysis/3N23j0DZvS0LfPM1gsELPz,0.651,187696,0.505,3N23j0DZvS0LfPM1gsELPz,2.4e-05,2,0.091,-8.415,1,0.0351,['tempo'],4,https://api.spotify.com/v1/tracks/3N23j0DZvS0LfPM1gsELPz,['type'],spotify:track:3N23j0DZvS0LfPM1gsELPz,0.387
116,,0.966,https://api.spotify.com/v1/audio-analysis/6AMz2plMmDIbE7JLEOSxEA,0.527,361413,0.395,6AMz2plMmDIbE7JLEOSxEA,0.205,7,0.073,-11.492,1,0.0367,['tempo'],4,https://api.spotify.com/v1/tracks/6AMz2plMmDIbE7JLEOSxEA,['type'],spotify:track:6AMz2plMmDIbE7JLEOSxEA,0.664
117,,0.824,https://api.spotify.com/v1/audio-analysis/6NqbN00vLmWfrQSx2wjD4z,0.696,174200,0.463,6NqbN00vLmWfrQSx2wjD4z,0.0,7,0.104,-8.562,1,0.126,['tempo'],4,https://api.spotify.com/v1/tracks/6NqbN00vLmWfrQSx2wjD4z,['type'],spotify:track:6NqbN00vLmWfrQSx2wjD4z,0.53
118,,0.937,https://api.spotify.com/v1/audio-analysis/226nrbME2eTQ9583vCpOnU,0.292,258920,0.156,226nrbME2eTQ9583vCpOnU,0.0786,10,0.118,-13.549,1,0.036,['tempo'],4,https://api.spotify.com/v1/tracks/226nrbME2eTQ9583vCpOnU,['type'],spotify:track:226nrbME2eTQ9583vCpOnU,0.133
119,,0.975,https://api.spotify.com/v1/audio-analysis/0vB3z9Jp1OFTV9gZDYkVG1,0.218,219600,0.0723,0vB3z9Jp1OFTV9gZDYkVG1,0.000176,9,0.087,-17.461,1,0.04,['tempo'],4,https://api.spotify.com/v1/tracks/0vB3z9Jp1OFTV9gZDYkVG1,['type'],spotify:track:0vB3z9Jp1OFTV9gZDYkVG1,0.0739
120,,0.588,https://api.spotify.com/v1/audio-analysis/2ElsmlTUDGHSRTdkZPLsgk,0.834,226353,0.13,2ElsmlTUDGHSRTdkZPLsgk,7.23e-06,9,0.11,-14.961,1,0.109,['tempo'],4,https://api.spotify.com/v1/tracks/2ElsmlTUDGHSRTdkZPLsgk,['type'],spotify:track:2ElsmlTUDGHSRTdkZPLsgk,0.244
121,,0.207,https://api.spotify.com/v1/audio-analysis/5jFpDZYzYFb0YLHpR4l4Kw,0.771,221748,0.64,5jFpDZYzYFb0YLHpR4l4Kw,7.56e-05,1,0.11,-9.792,1,0.387,['tempo'],4,https://api.spotify.com/v1/tracks/5jFpDZYzYFb0YLHpR4l4Kw,['type'],spotify:track:5jFpDZYzYFb0YLHpR4l4Kw,0.781
122,,0.0974,https://api.spotify.com/v1/audio-analysis/3MyQn1xBQwPtFJUUP7zB8s,0.42,189293,0.686,3MyQn1xBQwPtFJUUP7zB8s,0.0287,7,0.119,-6.481,1,0.0368,['tempo'],4,https://api.spotify.com/v1/tracks/3MyQn1xBQwPtFJUUP7zB8s,['type'],spotify:track:3MyQn1xBQwPtFJUUP7zB8s,0.624
123,,0.272,https://api.spotify.com/v1/audio-analysis/5w2viz3VXtMRwQY7YUWt7z,0.751,284361,0.427,5w2viz3VXtMRwQY7YUWt7z,2.97e-06,0,0.103,-11.18,1,0.106,['tempo'],4,https://api.spotify.com/v1/tracks/5w2viz3VXtMRwQY7YUWt7z,['type'],spotify:track:5w2viz3VXtMRwQY7YUWt7z,0.395
124,,0.96,https://api.spotify.com/v1/audio-analysis/7ltLQ3PkodQT8yv8Ra5mY0,0.623,144865,0.104,7ltLQ3PkodQT8yv8Ra5mY0,0.00154,10,0.105,-20.16,1,0.0375,['tempo'],3,https://api.spotify.com/v1/tracks/7ltLQ3PkodQT8yv8Ra5mY0,['type'],spotify:track:7ltLQ3PkodQT8yv8Ra5mY0,0.43
125,,0.0387,https://api.spotify.com/v1/audio-analysis/2KTPl195TxcS4zywV8p1EY,0.581,304867,0.663,2KTPl195TxcS4zywV8p1EY,0.00415,6,0.362,-9.035,0,0.0502,['tempo'],4,https://api.spotify.com/v1/tracks/2KTPl195TxcS4zywV8p1EY,['type'],spotify:track:2KTPl195TxcS4zywV8p1EY,0.294
126,,0.865,https://api.spotify.com/v1/audio-analysis/2DKOdsWtctCsEMX1exIxfh,0.714,98080,0.277,2DKOdsWtctCsEMX1exIxfh,0.0,4,0.38,-7.77,1,0.157,['tempo'],5,https://api.spotify.com/v1/tracks/2DKOdsWtctCsEMX1exIxfh,['type'],spotify:track:2DKOdsWtctCsEMX1exIxfh,0.675
127,,0.804,https://api.spotify.com/v1/audio-analysis/20pTzy3iDnAptrhsdEBDyv,0.54,268800,0.145,20pTzy3iDnAptrhsdEBDyv,8.99e-05,4,0.111,-12.775,0,0.0301,['tempo'],4,https://api.spotify.com/v1/tracks/20pTzy3iDnAptrhsdEBDyv,['type'],spotify:track:20pTzy3iDnAptrhsdEBDyv,0.186
128,,0.727,https://api.spotify.com/v1/audio-analysis/3hJe5GP81opUYnNlXrLwiW,0.663,244000,0.221,3hJe5GP81opUYnNlXrLwiW,0.000198,6,0.11,-11.537,1,0.0371,['tempo'],4,https://api.spotify.com/v1/tracks/3hJe5GP81opUYnNlXrLwiW,['type'],spotify:track:3hJe5GP81opUYnNlXrLwiW,0.289
129,,0.99,https://api.spotify.com/v1/audio-analysis/4hRYj8T3Diy7lZvpZFsEZ4,0.406,196240,0.115,4hRYj8T3Diy7lZvpZFsEZ4,0.0471,10,0.0999,-16.223,1,0.0376,['tempo'],4,https://api.spotify.com/v1/tracks/4hRYj8T3Diy7lZvpZFsEZ4,['type'],spotify:track:4hRYj8T3Diy7lZvpZFsEZ4,0.238
130,,0.84,https://api.spotify.com/v1/audio-analysis/5rNqaOOSNGrYtMo4sLDXU6,0.807,94933,0.539,5rNqaOOSNGrYtMo4sLDXU6,0.000839,3,0.142,-6.52,1,0.251,['tempo'],4,https://api.spotify.com/v1/tracks/5rNqaOOSNGrYtMo4sLDXU6,['type'],spotify:track:5rNqaOOSNGrYtMo4sLDXU6,0.811
131,,0.0649,https://api.spotify.com/v1/audio-analysis/5yTu3MMxAPOUQzfR13mxI3,0.641,301867,0.612,5yTu3MMxAPOUQzfR13mxI3,2.36e-05,7,0.0526,-6.169,1,0.1,['tempo'],4,https://api.spotify.com/v1/tracks/5yTu3MMxAPOUQzfR13mxI3,['type'],spotify:track:5yTu3MMxAPOUQzfR13mxI3,0.662
132,,0.0192,https://api.spotify.com/v1/audio-analysis/0rIAC4PXANcKmitJfoqmVm,0.599,193837,0.887,0rIAC4PXANcKmitJfoqmVm,1.21e-06,4,0.3,-3.967,1,0.0984,['tempo'],4,https://api.spotify.com/v1/tracks/0rIAC4PXANcKmitJfoqmVm,['type'],spotify:track:0rIAC4PXANcKmitJfoqmVm,0.881
133,,0.488,https://api.spotify.com/v1/audio-analysis/3LAFsQgjXsuSIkgEKyvwCZ,0.532,233707,0.287,3LAFsQgjXsuSIkgEKyvwCZ,0.00531,0,0.0787,-10.607,1,0.0279,['tempo'],3,https://api.spotify.com/v1/tracks/3LAFsQgjXsuSIkgEKyvwCZ,['type'],spotify:track:3LAFsQgjXsuSIkgEKyvwCZ,0.264
134,,0.781,https://api.spotify.com/v1/audio-analysis/42PD1WOUF8EqunU1X8qj1c,0.258,299760,0.247,42PD1WOUF8EqunU1X8qj1c,6.6e-05,1,0.116,-11.686,1,0.0298,['tempo'],4,https://api.spotify.com/v1/tracks/42PD1WOUF8EqunU1X8qj1c,['type'],spotify:track:42PD1WOUF8EqunU1X8qj1c,0.306
135,,0.462,https://api.spotify.com/v1/audio-analysis/3FaK4LKvV7XTJSzEbkSRXN,0.483,260160,0.217,3FaK4LKvV7XTJSzEbkSRXN,0.12,3,0.118,-15.223,1,0.0356,['tempo'],4,https://api.spotify.com/v1/tracks/3FaK4LKvV7XTJSzEbkSRXN,['type'],spotify:track:3FaK4LKvV7XTJSzEbkSRXN,0.454
136,,0.704,https://api.spotify.com/v1/audio-analysis/6tsOcBnaKgzK22yEiqRh8P,0.892,158587,0.507,6tsOcBnaKgzK22yEiqRh8P,3.14e-05,0,0.109,-8.282,1,0.378,['tempo'],4,https://api.spotify.com/v1/tracks/6tsOcBnaKgzK22yEiqRh8P,['type'],spotify:track:6tsOcBnaKgzK22yEiqRh8P,0.695
137,,0.563,https://api.spotify.com/v1/audio-analysis/69ytCkB7mwGLiTpBN6u83v,0.434,272795,0.698,69ytCkB7mwGLiTpBN6u83v,0.0,9,0.47,-6.634,1,0.0446,['tempo'],4,https://api.spotify.com/v1/tracks/69ytCkB7mwGLiTpBN6u83v,['type'],spotify:track:69ytCkB7mwGLiTpBN6u83v,0.469
138,,0.617,https://api.spotify.com/v1/audio-analysis/6NSlOEEtWlqvEFrjQsry77,0.502,165133,0.311,6NSlOEEtWlqvEFrjQsry77,4.32e-05,1,0.129,-13.421,1,0.0285,['tempo'],4,https://api.spotify.com/v1/tracks/6NSlOEEtWlqvEFrjQsry77,['type'],spotify:track:6NSlOEEtWlqvEFrjQsry77,0.4
139,,0.0939,https://api.spotify.com/v1/audio-analysis/18YKhBVcWEovtlfdwcWWSL,0.514,230787,0.657,18YKhBVcWEovtlfdwcWWSL,0.0,10,0.103,-8.683,1,0.0344,['tempo'],4,https://api.spotify.com/v1/tracks/18YKhBVcWEovtlfdwcWWSL,['type'],spotify:track:18YKhBVcWEovtlfdwcWWSL,0.519
140,,0.479,https://api.spotify.com/v1/audio-analysis/6Wxm950nfluMnIt3YsF2RT,0.716,228927,0.576,6Wxm950nfluMnIt3YsF2RT,0.0,9,0.0958,-5.59,1,0.0617,['tempo'],4,https://api.spotify.com/v1/tracks/6Wxm950nfluMnIt3YsF2RT,['type'],spotify:track:6Wxm950nfluMnIt3YsF2RT,0.676
141,,0.923,https://api.spotify.com/v1/audio-analysis/0m3cgYxMSWkAXH42DnabTq,0.529,282640,0.279,0m3cgYxMSWkAXH42DnabTq,2.87e-05,7,0.126,-18.506,1,0.188,['tempo'],3,https://api.spotify.com/v1/tracks/0m3cgYxMSWkAXH42DnabTq,['type'],spotify:track:0m3cgYxMSWkAXH42DnabTq,0.583
142,,0.35,https://api.spotify.com/v1/audio-analysis/3XQwaP1CxKx7Kx34scBRAc,0.725,97115,0.372,3XQwaP1CxKx7Kx34scBRAc,0.0,9,0.267,-15.633,0,0.901,['tempo'],3,https://api.spotify.com/v1/tracks/3XQwaP1CxKx7Kx34scBRAc,['type'],spotify:track:3XQwaP1CxKx7Kx34scBRAc,0.185
143,currents,0.00422,https://api.spotify.com/v1/audio-analysis/4PKorFhOq9YfwOGJx0cOiJ,0.606,186053,0.698,4PKorFhOq9YfwOGJx0cOiJ,1.69e-06,0,0.0886,-5.99,1,0.0567,['tempo'],4,https://api.spotify.com/v1/tracks/4PKorFhOq9YfwOGJx0cOiJ,['type'],spotify:track:4PKorFhOq9YfwOGJx0cOiJ,0.7
144,currents,0.706,https://api.spotify.com/v1/audio-analysis/01OOLvNYxeSttThtUj8Mor,0.558,205413,0.558,01OOLvNYxeSttThtUj8Mor,6.83e-05,4,0.27,-10.455,1,0.0367,['tempo'],3,https://api.spotify.com/v1/tracks/01OOLvNYxeSttThtUj8Mor,['type'],spotify:track:01OOLvNYxeSttThtUj8Mor,0.524
